region,regname,yearcode,age2,tenure4,N_ten4s,N_all2,tenurename
2,South,2014,70,1,516842.433349845,593758,Owner occupier
2,South,2014,70,2,49017.4927359413,593758,Social rent
2,South,2014,70,3,18055.0345448081,593758,Private rent
2,South,2014,70,4,9843.03936940553,593758,Care of/rent free
2,South,2014,71,1,448857.681021085,507162,Owner occupier
2,South,2014,71,2,31584.3003935791,507162,Social rent
2,South,2014,71,3,18852.6897542145,507162,Private rent
2,South,2014,71,4,7867.32883112131,507162,Care of/rent free
2,South,2014,72,1,472158.410511675,555677,Owner occupier
2,South,2014,72,2,50175.1768653456,555677,Social rent
2,South,2014,72,3,18550.7385339473,555677,Private rent
2,South,2014,72,4,14792.6740890318,555677,Care of/rent free
2,South,2014,73,1,391204.284551327,467843,Owner occupier
2,South,2014,73,2,50969.1876686919,467843,Social rent
2,South,2014,73,3,18571.6178108904,467843,Private rent
2,South,2014,73,4,7097.90996909047,467843,Care of/rent free
2,South,2014,74,1,408774.256332964,483293,Owner occupier
2,South,2014,74,2,43970.3411926816,483293,Social rent
2,South,2014,74,3,19149.3104642862,483293,Private rent
2,South,2014,74,4,11399.0920100684,483293,Care of/rent free
2,South,2014,75,1,400257.791733325,476614,Owner occupier
2,South,2014,75,2,51421.3653641471,476614,Social rent
2,South,2014,75,3,17176.3569929979,476614,Private rent
2,South,2014,75,4,7758.48590953011,476614,Care of/rent free
2,South,2014,76,1,366689.544357075,443830,Owner occupier
2,South,2014,76,2,52724.0605934642,443830,Social rent
2,South,2014,76,3,9827.78452788519,443830,Private rent
2,South,2014,76,4,14588.6105215754,443830,Care of/rent free
2,South,2014,77,1,347517.189437697,418021,Owner occupier
2,South,2014,77,2,42203.9331577548,418021,Social rent
2,South,2014,77,3,13950.8341884015,418021,Private rent
2,South,2014,77,4,14349.0432161469,418021,Care of/rent free
2,South,2014,78,1,341708.433342179,394426,Owner occupier
2,South,2014,78,2,30351.2561395574,394426,Social rent
2,South,2014,78,3,11002.4194034228,394426,Private rent
2,South,2014,78,4,11363.8911148412,394426,Care of/rent free
2,South,2014,79,1,316088.035743394,362649,Owner occupier
2,South,2014,79,2,22269.6975199826,362649,Social rent
2,South,2014,79,3,15325.241731847,362649,Private rent
2,South,2014,79,4,8966.02500477616,362649,Care of/rent free
2,South,2014,80,1,2206408.50866265,2782671,Owner occupier
2,South,2014,80,2,355666.249290558,2782671,Social rent
2,South,2014,80,3,82017.0454751401,2782671,Private rent
2,South,2014,80,4,138579.196571655,2782671,Care of/rent free
2,South,2015,16,1,0,42541,Owner occupier
2,South,2015,16,2,0,42541,Social rent
2,South,2015,16,3,0,42541,Private rent
2,South,2015,16,4,42541,42541,Care of/rent free
2,South,2015,17,1,0,128089,Owner occupier
2,South,2015,17,2,0,128089,Social rent
2,South,2015,17,3,498.049169838561,128089,Private rent
2,South,2015,17,4,127590.950830161,128089,Care of/rent free
2,South,2015,18,1,0,506899,Owner occupier
2,South,2015,18,2,10966.5143115097,506899,Social rent
2,South,2015,18,3,20480.7909241393,506899,Private rent
2,South,2015,18,4,475451.694764351,506899,Care of/rent free
2,South,2015,19,1,2545.89094949599,646026,Owner occupier
2,South,2015,19,2,9185.14876605677,646026,Social rent
2,South,2015,19,3,81306.4828151773,646026,Private rent
2,South,2015,19,4,552988.47746927,646026,Care of/rent free
2,South,2015,20,1,19641.5768267068,851440,Owner occupier
2,South,2015,20,2,22043.0566253955,851440,Social rent
2,South,2015,20,3,150078.574590317,851440,Private rent
2,South,2015,20,4,659676.791957581,851440,Care of/rent free
2,South,2015,21,1,28031.0804619445,809944,Owner occupier
2,South,2015,21,2,50081.1488784257,809944,Social rent
2,South,2015,21,3,209662.176327966,809944,Private rent
2,South,2015,21,4,522169.594331664,809944,Care of/rent free
2,South,2015,22,1,38322.5005863885,847317,Owner occupier
2,South,2015,22,2,83842.4947459627,847317,Social rent
2,South,2015,22,3,256189.916411082,847317,Private rent
2,South,2015,22,4,468962.088256567,847317,Care of/rent free
2,South,2015,23,1,81584.2993836937,927881,Owner occupier
2,South,2015,23,2,76189.9073621172,927881,Social rent
2,South,2015,23,3,327119.779383361,927881,Private rent
2,South,2015,23,4,442987.013870828,927881,Care of/rent free
2,South,2015,24,1,74555.2192921719,847671,Owner occupier
2,South,2015,24,2,70000.8448758582,847671,Social rent
2,South,2015,24,3,329014.191797806,847671,Private rent
2,South,2015,24,4,374100.744034164,847671,Care of/rent free
2,South,2015,25,1,109332.659442716,842086,Owner occupier
2,South,2015,25,2,69957.3259770951,842086,Social rent
2,South,2015,25,3,335755.746199566,842086,Private rent
2,South,2015,25,4,327040.268380623,842086,Care of/rent free
2,South,2015,26,1,162403.297149217,891298,Owner occupier
2,South,2015,26,2,81158.9999082022,891298,Social rent
2,South,2015,26,3,391198.329090265,891298,Private rent
2,South,2015,26,4,256537.373852316,891298,Care of/rent free
2,South,2015,27,1,219009.329956017,856627,Owner occupier
2,South,2015,27,2,83104.1952239442,856627,Social rent
2,South,2015,27,3,345907.449057811,856627,Private rent
2,South,2015,27,4,208606.025762228,856627,Care of/rent free
2,South,2015,28,1,286376.195950833,925050,Owner occupier
2,South,2015,28,2,86149.0411602958,925050,Social rent
2,South,2015,28,3,352650.610831587,925050,Private rent
2,South,2015,28,4,199874.152057285,925050,Care of/rent free
2,South,2015,29,1,327671.109455888,871432,Owner occupier
2,South,2015,29,2,75221.2859413536,871432,Social rent
2,South,2015,29,3,319655.530518554,871432,Private rent
2,South,2015,29,4,148884.074084204,871432,Care of/rent free
2,South,2015,30,1,321690.793036832,865814,Owner occupier
2,South,2015,30,2,92176.6014854854,865814,Social rent
2,South,2015,30,3,340071.982114082,865814,Private rent
2,South,2015,30,4,111874.623363601,865814,Care of/rent free
2,South,2015,31,1,340052.633772344,822164,Owner occupier
2,South,2015,31,2,98461.7351976085,822164,Social rent
2,South,2015,31,3,305006.067032753,822164,Private rent
2,South,2015,31,4,78643.5639972946,822164,Care of/rent free
2,South,2015,32,1,419063.378624846,924796,Owner occupier
2,South,2015,32,2,104184.766173556,924796,Social rent
2,South,2015,32,3,325008.49711465,924796,Private rent
2,South,2015,32,4,76539.358086949,924796,Care of/rent free
2,South,2015,33,1,382300.811968721,787354,Owner occupier
2,South,2015,33,2,77921.5754611515,787354,Social rent
2,South,2015,33,3,267176.284724073,787354,Private rent
2,South,2015,33,4,59955.3278460543,787354,Care of/rent free
2,South,2015,34,1,488914.366443065,940607,Owner occupier
2,South,2015,34,2,104317.895300814,940607,Social rent
2,South,2015,34,3,295158.102946288,940607,Private rent
2,South,2015,34,4,52216.6353098331,940607,Care of/rent free
2,South,2015,35,1,476666.335944601,859655,Owner occupier
2,South,2015,35,2,94482.4292338652,859655,Social rent
2,South,2015,35,3,224627.919698856,859655,Private rent
2,South,2015,35,4,63878.3151226775,859655,Care of/rent free
2,South,2015,36,1,498651.927909001,868875,Owner occupier
2,South,2015,36,2,94381.5765419352,868875,Social rent
2,South,2015,36,3,230553.452016722,868875,Private rent
2,South,2015,36,4,45288.0435323418,868875,Care of/rent free
2,South,2015,37,1,444773.546838186,768996,Owner occupier
2,South,2015,37,2,74242.4734217993,768996,Social rent
2,South,2015,37,3,204615.10217176,768996,Private rent
2,South,2015,37,4,45364.8775682547,768996,Care of/rent free
2,South,2015,38,1,488739.506482853,769641,Owner occupier
2,South,2015,38,2,78425.8228424117,769641,Social rent
2,South,2015,38,3,173685.668181854,769641,Private rent
2,South,2015,38,4,28790.0024928817,769641,Care of/rent free
2,South,2015,39,1,490812.116338278,767885,Owner occupier
2,South,2015,39,2,95785.8399041761,767885,Social rent
2,South,2015,39,3,155016.26626129,767885,Private rent
2,South,2015,39,4,26270.7774962552,767885,Care of/rent free
2,South,2015,40,1,522676.559426415,811259,Owner occupier
2,South,2015,40,2,106028.160519203,811259,Social rent
2,South,2015,40,3,157616.573812013,811259,Private rent
2,South,2015,40,4,24937.7062423694,811259,Care of/rent free
2,South,2015,41,1,518466.317635675,794645,Owner occupier
2,South,2015,41,2,92181.1494199355,794645,Social rent
2,South,2015,41,3,160148.087565382,794645,Private rent
2,South,2015,41,4,23849.4453790073,794645,Care of/rent free
2,South,2015,42,1,612699.037231099,884670,Owner occupier
2,South,2015,42,2,91349.0941431651,884670,Social rent
2,South,2015,42,3,150477.320353316,884670,Private rent
2,South,2015,42,4,30144.548272419,884670,Care of/rent free
2,South,2015,43,1,584709.30603063,883139,Owner occupier
2,South,2015,43,2,114704.857809637,883139,Social rent
2,South,2015,43,3,155103.707932541,883139,Private rent
2,South,2015,43,4,28621.1282271916,883139,Care of/rent free
2,South,2015,44,1,582567.343743416,889809,Owner occupier
2,South,2015,44,2,113165.942282775,889809,Social rent
2,South,2015,44,3,157719.823314583,889809,Private rent
2,South,2015,44,4,36355.8906592257,889809,Care of/rent free
2,South,2015,45,1,631414.016384682,874745,Owner occupier
2,South,2015,45,2,83708.2341129006,874745,Social rent
2,South,2015,45,3,114350.671977955,874745,Private rent
2,South,2015,45,4,45272.0775244627,874745,Care of/rent free
2,South,2015,46,1,660204.700870939,892993,Owner occupier
2,South,2015,46,2,81670.9189841309,892993,Social rent
2,South,2015,46,3,108278.939934687,892993,Private rent
2,South,2015,46,4,42838.4402102438,892993,Care of/rent free
2,South,2015,47,1,705781.181816852,945143,Owner occupier
2,South,2015,47,2,94292.6229755579,945143,Social rent
2,South,2015,47,3,101258.4276151,945143,Private rent
2,South,2015,47,4,43810.7675924895,945143,Care of/rent free
2,South,2015,48,1,675276.87912074,926604,Owner occupier
2,South,2015,48,2,98761.3391878268,926604,Social rent
2,South,2015,48,3,126618.279939382,926604,Private rent
2,South,2015,48,4,25947.5017520507,926604,Care of/rent free
2,South,2015,49,1,708720.804339791,954523,Owner occupier
2,South,2015,49,2,103098.068727129,954523,Social rent
2,South,2015,49,3,108537.60691393,954523,Private rent
2,South,2015,49,4,34166.5200191501,954523,Care of/rent free
2,South,2015,50,1,626992.071333702,916013,Owner occupier
2,South,2015,50,2,143119.229155118,916013,Social rent
2,South,2015,50,3,108741.479161638,916013,Private rent
2,South,2015,50,4,37160.2203495427,916013,Care of/rent free
2,South,2015,51,1,664500.458584707,892642,Owner occupier
2,South,2015,51,2,115692.343876053,892642,Social rent
2,South,2015,51,3,89843.9365092454,892642,Private rent
2,South,2015,51,4,22605.2610299939,892642,Care of/rent free
2,South,2015,52,1,700152.55576,933842,Owner occupier
2,South,2015,52,2,112548.196293973,933842,Social rent
2,South,2015,52,3,103852.384369087,933842,Private rent
2,South,2015,52,4,17288.8635769395,933842,Care of/rent free
2,South,2015,53,1,683378.136379244,871236,Owner occupier
2,South,2015,53,2,78386.2342246999,871236,Social rent
2,South,2015,53,3,88901.0023374362,871236,Private rent
2,South,2015,53,4,20570.6270586202,871236,Care of/rent free
2,South,2015,54,1,664683.098596143,834212,Owner occupier
2,South,2015,54,2,79349.4232239122,834212,Social rent
2,South,2015,54,3,73404.4253770107,834212,Private rent
2,South,2015,54,4,16775.0528029346,834212,Care of/rent free
2,South,2015,55,1,639764.842689607,823188,Owner occupier
2,South,2015,55,2,102997.138170339,823188,Social rent
2,South,2015,55,3,61056.521665749,823188,Private rent
2,South,2015,55,4,19369.4974743047,823188,Care of/rent free
2,South,2015,56,1,609373.750107434,782220,Owner occupier
2,South,2015,56,2,96110.9224742412,782220,Social rent
2,South,2015,56,3,49621.2421940424,782220,Private rent
2,South,2015,56,4,27114.085224282,782220,Care of/rent free
2,South,2015,57,1,649866.831315334,814454,Owner occupier
2,South,2015,57,2,80729.1084363287,814454,Social rent
2,South,2015,57,3,66704.7801072342,814454,Private rent
2,South,2015,57,4,17153.2801411032,814454,Care of/rent free
2,South,2015,58,1,613602.73008548,755378,Owner occupier
2,South,2015,58,2,73645.4339133093,755378,Social rent
2,South,2015,58,3,57374.7930038492,755378,Private rent
2,South,2015,58,4,10755.0429973615,755378,Care of/rent free
2,South,2015,59,1,668806.431238154,827386,Owner occupier
2,South,2015,59,2,71806.7014693414,827386,Social rent
2,South,2015,59,3,72180.7739880807,827386,Private rent
2,South,2015,59,4,14592.0933044239,827386,Care of/rent free
2,South,2015,60,1,521337.432698664,654212,Owner occupier
2,South,2015,60,2,59311.6091145685,654212,Social rent
2,South,2015,60,3,57246.1857334555,654212,Private rent
2,South,2015,60,4,16316.7724533123,654212,Care of/rent free
2,South,2015,61,1,597499.057506613,750567,Owner occupier
2,South,2015,61,2,81376.4992273893,750567,Social rent
2,South,2015,61,3,56243.6634012914,750567,Private rent
2,South,2015,61,4,15447.7798647058,750567,Care of/rent free
2,South,2015,62,1,572035.842147662,707713,Owner occupier
2,South,2015,62,2,65293.9951134854,707713,Social rent
2,South,2015,62,3,61890.2085267628,707713,Private rent
2,South,2015,62,4,8492.9542120894,707713,Care of/rent free
2,South,2015,63,1,550037.184414142,653958,Owner occupier
2,South,2015,63,2,52997.7062563449,653958,Social rent
2,South,2015,63,3,38699.5948066091,653958,Private rent
2,South,2015,63,4,12223.5145229036,653958,Care of/rent free
2,South,2015,64,1,576529.697753399,669880,Owner occupier
2,South,2015,64,2,48481.8963168236,669880,Social rent
2,South,2015,64,3,37844.8319024005,669880,Private rent
2,South,2015,64,4,7023.57402737676,669880,Care of/rent free
2,South,2015,65,1,621612.169688326,734286,Owner occupier
2,South,2015,65,2,61880.3476904126,734286,Social rent
2,South,2015,65,3,42141.943617772,734286,Private rent
2,South,2015,65,4,8651.53900348948,734286,Care of/rent free
2,South,2015,66,1,618750.981181972,735055,Owner occupier
2,South,2015,66,2,74882.9881295263,735055,Social rent
2,South,2015,66,3,27854.1496362048,735055,Private rent
2,South,2015,66,4,13566.8810522969,735055,Care of/rent free
2,South,2015,67,1,595023.709556462,700694,Owner occupier
2,South,2015,67,2,66445.5092713053,700694,Social rent
2,South,2015,67,3,31361.5735537481,700694,Private rent
2,South,2015,67,4,7863.20761848483,700694,Care of/rent free
2,South,2015,68,1,679816.867491671,819572,Owner occupier
2,South,2015,68,2,85786.8558943953,819572,Social rent
2,South,2015,68,3,43285.1197327624,819572,Private rent
2,South,2015,68,4,10683.1568811715,819572,Care of/rent free
2,South,2015,69,1,556831.199877703,652634,Owner occupier
2,South,2015,69,2,62023.723693019,652634,Social rent
2,South,2015,69,3,27509.9859975959,652634,Private rent
2,South,2015,69,4,6269.09043168183,652634,Care of/rent free
2,South,2015,70,1,490756.865382357,581834,Owner occupier
2,South,2015,70,2,58063.9269586652,581834,Social rent
2,South,2015,70,3,27530.4739402705,581834,Private rent
2,South,2015,70,4,5482.73371870685,581834,Care of/rent free
2,South,2015,71,1,487056.396771042,578406,Owner occupier
2,South,2015,71,2,52257.8429373001,578406,Social rent
2,South,2015,71,3,32955.7210032478,578406,Private rent
2,South,2015,71,4,6136.03928841048,578406,Care of/rent free
2,South,2015,72,1,441500.607191297,525992,Owner occupier
2,South,2015,72,2,50712.5547498815,525992,Social rent
2,South,2015,72,3,26268.6632321182,525992,Private rent
2,South,2015,72,4,7510.17482670348,525992,Care of/rent free
2,South,2015,73,1,469866.628762167,563202,Owner occupier
2,South,2015,73,2,65706.0152004473,563202,Social rent
2,South,2015,73,3,21689.3812765463,563202,Private rent
2,South,2015,73,4,5939.97476083947,563202,Care of/rent free
2,South,2015,74,1,350825.964565362,424027,Owner occupier
2,South,2015,74,2,49131.1168838527,424027,Social rent
2,South,2015,74,3,9573.48833395754,424027,Private rent
2,South,2015,74,4,14496.4302168273,424027,Care of/rent free
2,South,2015,75,1,389371.063172961,469965,Owner occupier
2,South,2015,75,2,51041.9052442891,469965,Social rent
2,South,2015,75,3,12768.0440786393,469965,Private rent
2,South,2015,75,4,16783.9875041102,469965,Care of/rent free
2,South,2015,76,1,339048.232666373,401733,Owner occupier
2,South,2015,76,2,39919.0343222289,401733,Social rent
2,South,2015,76,3,13595.8897306637,401733,Private rent
2,South,2015,76,4,9169.84328073424,401733,Care of/rent free
2,South,2015,77,1,364276.60467464,444696,Owner occupier
2,South,2015,77,2,51028.5192721795,444696,Social rent
2,South,2015,77,3,18562.6967200642,444696,Private rent
2,South,2015,77,4,10828.1793331161,444696,Care of/rent free
2,South,2015,78,1,344231.033641815,418263,Owner occupier
2,South,2015,78,2,46370.3449362572,418263,Social rent
2,South,2015,78,3,10117.8620175529,418263,Private rent
2,South,2015,78,4,17543.7594043747,418263,Care of/rent free
2,South,2015,79,1,322007.582463145,382129,Owner occupier
2,South,2015,79,2,36864.2826999316,382129,Social rent
2,South,2015,79,3,14121.5526300264,382129,Private rent
2,South,2015,79,4,9135.58220689727,382129,Care of/rent free
2,South,2015,80,1,2233189.61753554,2820220,Owner occupier
2,South,2015,80,2,373271.440420051,2820220,Social rent
2,South,2015,80,3,71001.1106304799,2820220,Private rent
2,South,2015,80,4,142757.831413926,2820220,Care of/rent free
2,South,2016,16,1,0,23882,Owner occupier
2,South,2016,16,2,0,23882,Social rent
2,South,2016,16,3,0,23882,Private rent
2,South,2016,16,4,23882,23882,Care of/rent free
2,South,2016,17,1,0,163038,Owner occupier
2,South,2016,17,2,556.93733776267,163038,Social rent
2,South,2016,17,3,1995.77959672435,163038,Private rent
2,South,2016,17,4,160485.283065513,163038,Care of/rent free
2,South,2016,18,1,0,427694,Owner occupier
2,South,2016,18,2,5260.46400672947,427694,Social rent
2,South,2016,18,3,34420.8335242694,427694,Private rent
2,South,2016,18,4,388012.702469001,427694,Care of/rent free
2,South,2016,19,1,2991.73079471971,740891,Owner occupier
2,South,2016,19,2,11108.2330839578,740891,Social rent
2,South,2016,19,3,145555.744065176,740891,Private rent
2,South,2016,19,4,581235.292056146,740891,Care of/rent free
2,South,2016,20,1,20225.3503904366,872733,Owner occupier
2,South,2016,20,2,14430.1131647431,872733,Social rent
2,South,2016,20,3,240991.852360982,872733,Private rent
2,South,2016,20,4,597085.684083838,872733,Care of/rent free
2,South,2016,21,1,24515.5640314166,768364,Owner occupier
2,South,2016,21,2,24462.9148641471,768364,Social rent
2,South,2016,21,3,251401.72911867,768364,Private rent
2,South,2016,21,4,467983.791985767,768364,Care of/rent free
2,South,2016,22,1,35735.8191933969,863290,Owner occupier
2,South,2016,22,2,56495.3463398963,863290,Social rent
2,South,2016,22,3,291169.685032301,863290,Private rent
2,South,2016,22,4,479889.149434406,863290,Care of/rent free
2,South,2016,23,1,53853.5914020319,819597,Owner occupier
2,South,2016,23,2,57624.6161317281,819597,Social rent
2,South,2016,23,3,272911.241384796,819597,Private rent
2,South,2016,23,4,435207.551081444,819597,Care of/rent free
2,South,2016,24,1,73919.8024266635,868538,Owner occupier
2,South,2016,24,2,86834.2332470889,868538,Social rent
2,South,2016,24,3,305489.341696373,868538,Private rent
2,South,2016,24,4,402294.622629874,868538,Care of/rent free
2,South,2016,25,1,130478.443141509,844516,Owner occupier
2,South,2016,25,2,99944.0805739254,844516,Social rent
2,South,2016,25,3,305001.142656236,844516,Private rent
2,South,2016,25,4,309092.33362833,844516,Care of/rent free
2,South,2016,26,1,179672.197615097,920958,Owner occupier
2,South,2016,26,2,106634.447834853,920958,Social rent
2,South,2016,26,3,394038.639940603,920958,Private rent
2,South,2016,26,4,240612.714609446,920958,Care of/rent free
2,South,2016,27,1,206138.218708033,894793,Owner occupier
2,South,2016,27,2,88159.6789211647,894793,Social rent
2,South,2016,27,3,400164.306088894,894793,Private rent
2,South,2016,27,4,200330.796281908,894793,Care of/rent free
2,South,2016,28,1,244776.397062862,843582,Owner occupier
2,South,2016,28,2,82078.4945278063,843582,Social rent
2,South,2016,28,3,375833.255381303,843582,Private rent
2,South,2016,28,4,140893.853028029,843582,Care of/rent free
2,South,2016,29,1,321599.831200204,956463,Owner occupier
2,South,2016,29,2,87391.5719322893,956463,Social rent
2,South,2016,29,3,419766.90930028,956463,Private rent
2,South,2016,29,4,127704.687567226,956463,Care of/rent free
2,South,2016,30,1,286307.08072977,840153,Owner occupier
2,South,2016,30,2,74665.2988163276,840153,Social rent
2,South,2016,30,3,367866.130254376,840153,Private rent
2,South,2016,30,4,111314.490199526,840153,Care of/rent free
2,South,2016,31,1,365767.009546924,905904,Owner occupier
2,South,2016,31,2,88409.3535485613,905904,Social rent
2,South,2016,31,3,357637.242540508,905904,Private rent
2,South,2016,31,4,94090.3943640068,905904,Care of/rent free
2,South,2016,32,1,388910.805154048,852017,Owner occupier
2,South,2016,32,2,77833.0383917287,852017,Social rent
2,South,2016,32,3,314649.996836172,852017,Private rent
2,South,2016,32,4,70623.1596180516,852017,Care of/rent free
2,South,2016,33,1,422258.841385666,903770,Owner occupier
2,South,2016,33,2,83284.2824494857,903770,Social rent
2,South,2016,33,3,323334.774867861,903770,Private rent
2,South,2016,33,4,74892.1012969868,903770,Care of/rent free
2,South,2016,34,1,449976.764686049,859806,Owner occupier
2,South,2016,34,2,92854.9127082746,859806,Social rent
2,South,2016,34,3,261212.122666077,859806,Private rent
2,South,2016,34,4,55762.1999395995,859806,Care of/rent free
2,South,2016,35,1,466244.764654001,845808,Owner occupier
2,South,2016,35,2,92973.988487045,845808,Social rent
2,South,2016,35,3,233567.456071339,845808,Private rent
2,South,2016,35,4,53021.7907876149,845808,Care of/rent free
2,South,2016,36,1,476264.150167741,830898,Owner occupier
2,South,2016,36,2,80205.7902331518,830898,Social rent
2,South,2016,36,3,242076.619864772,830898,Private rent
2,South,2016,36,4,32351.4397343353,830898,Care of/rent free
2,South,2016,37,1,496370.944953142,865131,Owner occupier
2,South,2016,37,2,87318.4287633651,865131,Social rent
2,South,2016,37,3,242468.426706898,865131,Private rent
2,South,2016,37,4,38973.1995765942,865131,Care of/rent free
2,South,2016,38,1,484987.986101492,813491,Owner occupier
2,South,2016,38,2,93553.0490184641,813491,Social rent
2,South,2016,38,3,211084.374985833,813491,Private rent
2,South,2016,38,4,23865.5898942105,813491,Care of/rent free
2,South,2016,39,1,456491.930985311,780841,Owner occupier
2,South,2016,39,2,98819.9383238307,780841,Social rent
2,South,2016,39,3,203030.775929866,780841,Private rent
2,South,2016,39,4,22498.354760992,780841,Care of/rent free
2,South,2016,40,1,500949.296769056,815840,Owner occupier
2,South,2016,40,2,109353.930993093,815840,Social rent
2,South,2016,40,3,186103.590831708,815840,Private rent
2,South,2016,40,4,19433.1814061424,815840,Care of/rent free
2,South,2016,41,1,477531.62683826,790326,Owner occupier
2,South,2016,41,2,106510.908913784,790326,Social rent
2,South,2016,41,3,181867.302362882,790326,Private rent
2,South,2016,41,4,24416.1618850746,790326,Care of/rent free
2,South,2016,42,1,557110.553021338,841978,Owner occupier
2,South,2016,42,2,102565.625869598,841978,Social rent
2,South,2016,42,3,150191.776062984,841978,Private rent
2,South,2016,42,4,32110.0450460799,841978,Care of/rent free
2,South,2016,43,1,545468.665671477,831460,Owner occupier
2,South,2016,43,2,108935.122779988,831460,Social rent
2,South,2016,43,3,147839.691753542,831460,Private rent
2,South,2016,43,4,29216.519794992,831460,Care of/rent free
2,South,2016,44,1,550265.032051519,850560,Owner occupier
2,South,2016,44,2,101412.592999499,850560,Social rent
2,South,2016,44,3,174893.840696538,850560,Private rent
2,South,2016,44,4,23988.5342524435,850560,Care of/rent free
2,South,2016,45,1,570921.794201222,807589,Owner occupier
2,South,2016,45,2,85721.7466197875,807589,Social rent
2,South,2016,45,3,130842.243090137,807589,Private rent
2,South,2016,45,4,20103.2160888531,807589,Care of/rent free
2,South,2016,46,1,645025.01091269,929173,Owner occupier
2,South,2016,46,2,109981.191727003,929173,Social rent
2,South,2016,46,3,146092.444341904,929173,Private rent
2,South,2016,46,4,28074.3530184034,929173,Care of/rent free
2,South,2016,47,1,618650.519562259,893647,Owner occupier
2,South,2016,47,2,107207.449976077,893647,Social rent
2,South,2016,47,3,132836.046807028,893647,Private rent
2,South,2016,47,4,34952.9836546363,893647,Care of/rent free
2,South,2016,48,1,637221.506387322,894490,Owner occupier
2,South,2016,48,2,100448.776597065,894490,Social rent
2,South,2016,48,3,130828.875361917,894490,Private rent
2,South,2016,48,4,25990.8416536961,894490,Care of/rent free
2,South,2016,49,1,789991.194868841,1050391,Owner occupier
2,South,2016,49,2,104057.032207993,1050391,Social rent
2,South,2016,49,3,126600.614453481,1050391,Private rent
2,South,2016,49,4,29742.1584696844,1050391,Care of/rent free
2,South,2016,50,1,672653.505901267,940896,Owner occupier
2,South,2016,50,2,112500.555021015,940896,Social rent
2,South,2016,50,3,127298.607940179,940896,Private rent
2,South,2016,50,4,28443.3311375392,940896,Care of/rent free
2,South,2016,51,1,734769.953224103,937637,Owner occupier
2,South,2016,51,2,99583.9216904491,937637,Social rent
2,South,2016,51,3,88433.8730881637,937637,Private rent
2,South,2016,51,4,14849.2519972841,937637,Care of/rent free
2,South,2016,52,1,738758.053630161,909897,Owner occupier
2,South,2016,52,2,82064.72846079,909897,Social rent
2,South,2016,52,3,78891.1012572216,909897,Private rent
2,South,2016,52,4,10183.1166518271,909897,Care of/rent free
2,South,2016,53,1,784617.953437933,949708,Owner occupier
2,South,2016,53,2,66695.7138072515,949708,Social rent
2,South,2016,53,3,77884.1004166367,949708,Private rent
2,South,2016,53,4,20510.2323381783,949708,Care of/rent free
2,South,2016,54,1,640440.254278595,818165,Owner occupier
2,South,2016,54,2,91627.8180280366,818165,Social rent
2,South,2016,54,3,64315.1030387634,818165,Private rent
2,South,2016,54,4,21781.8246546052,818165,Care of/rent free
2,South,2016,55,1,597199.044254618,793218,Owner occupier
2,South,2016,55,2,110087.555727188,793218,Social rent
2,South,2016,55,3,62490.1050624873,793218,Private rent
2,South,2016,55,4,23441.2949557071,793218,Care of/rent free
2,South,2016,56,1,624265.378275307,827421,Owner occupier
2,South,2016,56,2,104894.324622842,827421,Social rent
2,South,2016,56,3,71144.4815914404,827421,Private rent
2,South,2016,56,4,27116.8155104112,827421,Care of/rent free
2,South,2016,57,1,639868.497285525,824738,Owner occupier
2,South,2016,57,2,87887.5236638016,824738,Social rent
2,South,2016,57,3,79722.2326306207,824738,Private rent
2,South,2016,57,4,17259.7464200523,824738,Care of/rent free
2,South,2016,58,1,679263.360024197,845989,Owner occupier
2,South,2016,58,2,86123.9764479976,845989,Social rent
2,South,2016,58,3,62244.6496613371,845989,Private rent
2,South,2016,58,4,18357.013866468,845989,Care of/rent free
2,South,2016,59,1,611102.013668108,775648,Owner occupier
2,South,2016,59,2,78981.9713038986,775648,Social rent
2,South,2016,59,3,63990.0910370915,775648,Private rent
2,South,2016,59,4,21573.9239909016,775648,Care of/rent free
2,South,2016,60,1,584245.479587924,737982,Owner occupier
2,South,2016,60,2,72518.5724324044,737982,Social rent
2,South,2016,60,3,61147.0842621124,737982,Private rent
2,South,2016,60,4,20070.8637175588,737982,Care of/rent free
2,South,2016,61,1,538757.166060801,671794,Owner occupier
2,South,2016,61,2,72000.6032003699,671794,Social rent
2,South,2016,61,3,45771.296000747,671794,Private rent
2,South,2016,61,4,15264.9347380823,671794,Care of/rent free
2,South,2016,62,1,594990.299721209,731572,Owner occupier
2,South,2016,62,2,67111.061782428,731572,Social rent
2,South,2016,62,3,56085.7169463006,731572,Private rent
2,South,2016,62,4,13384.9215500628,731572,Care of/rent free
2,South,2016,63,1,594841.958515222,716758,Owner occupier
2,South,2016,63,2,69207.4666289517,716758,Social rent
2,South,2016,63,3,39387.8729472982,716758,Private rent
2,South,2016,63,4,13320.7019085282,716758,Care of/rent free
2,South,2016,64,1,566663.861859712,680383,Owner occupier
2,South,2016,64,2,73103.133908803,680383,Social rent
2,South,2016,64,3,31828.0838723813,680383,Private rent
2,South,2016,64,4,8787.92035910392,680383,Care of/rent free
2,South,2016,65,1,540617.923324989,653633,Owner occupier
2,South,2016,65,2,70242.6896100661,653633,Social rent
2,South,2016,65,3,30479.3838330278,653633,Private rent
2,South,2016,65,4,12293.0032319176,653633,Care of/rent free
2,South,2016,66,1,568664.145266401,673635,Owner occupier
